GS,G,MP,FG,FGA,Two_Pt,Two_PtA,Three_Pt,Three_PtA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Field_Goal_Pct,Two_Pt_Pct,Three_Pt_Pct,effective_Fg_PCt,FT_PCt,TS_PCt,PER,Three_Pt_Att,FTr,Off_Rbd_Pct,Def_Rbd_Pct,Total_Rbd_Pct,Assist_Pct,Steal_Pct,Block_Pct,Turnover_Pct,Usage_Pct,ORtg,DRtg,OWS,DWS,WS,WS_Per_forty_eight,OBPM,DBPM,BPM,VORP,Rising_Star
1.788443071,1.507210535,0.68909497,0.204632336,-0.140885012,0.547918954,0.300567272,-0.8936887,-1.003377091,0.105081746,0.610422753,2.348723257,1.139657773,1.664461866,-0.43544785,-0.262008656,1.684524306,0.349533929,1.699311421,0.066420174,1.203931448,0.780767642,-0.182853798,0.782300953,-1.23308812,0.664644651,0.239823398,-1.353115226,1.448970871,1.172689262,0.382368333,0.798522266,-0.797561837,-0.130144134,0.830164696,0.81482061,-0.915210335,0.71323412,-1.129863578,1.391807359,0.998131485,1.392628593,0.486484497,0.161555634,0.271407287,0.16719442,0.376374421,0
-0.518476837,-0.069843565,-0.444487185,-0.463688601,-0.332355664,-0.435205829,-0.338710451,-0.213545089,-0.165199232,-0.241790038,-0.056607667,-0.473037307,-0.568479686,-0.555840982,0.278222415,0.851528131,-0.858036311,-0.001397706,-0.775271421,-0.401576549,0.060931958,0.347693365,0.07917443,0.07105884,-0.962495164,-0.080162621,0.434400473,0.129409455,0.820654649,-0.228011251,-0.449103038,-0.491480287,1.39371917,1.267652688,-0.7666477,0.325439891,0.686548142,0.05019986,-0.065173146,-0.394517524,-0.383092512,-0.39043183,0.247092759,0.24061967,0.236038845,0.262317758,-0.053466765,0
-0.094301241,0.384561853,0.420614986,0.070968149,0.17823274,-0.693922877,-0.658349313,1.962914464,1.668314834,-0.241790038,-0.278951141,-0.718407791,-0.461721095,-0.555840982,0.113529277,0.183406059,-0.64615626,-0.001397706,-0.100385191,0.227798354,-0.320067872,-0.518455189,0.472216772,0.355555685,0.322821375,0.366721742,-0.224999614,1.569576287,-0.540697166,-0.639086401,-0.952670207,-1.014012967,-0.135308022,-0.200033975,-0.7666477,-0.362023499,-0.452847063,0.174518783,1.212455372,-0.112466227,-0.383092512,-0.195916148,-0.111994848,0.069314258,-0.435961568,-0.044190774,-0.411667753,0
-0.66731038,0.237548336,-0.931728637,-0.50824333,-0.672747932,-0.331719009,-0.525166454,-0.485602534,-0.584288161,-0.727410536,-0.723638087,-0.104981581,-0.408341799,-0.278303126,-0.709936413,-0.70742337,-0.222396157,-0.937215397,-1.000233497,-0.595230365,0.670531686,0.708588596,0.668737943,0.426679896,-0.894846925,0.292241015,0.391161123,-0.082379785,-0.540697166,0.86818915,0.979622417,1.206750923,-0.661215463,0.079525389,0.519673397,-0.80479653,-0.221665427,0.547475555,0.360703027,-0.159474776,-0.301844042,-0.195916148,0.426636562,0.201087652,-0.08227714,0.114348122,-0.268387358,0
0.329874355,1.600764592,0.788532001,0.026413419,-0.013237912,0.289201906,0.2739307,-0.349573812,-0.427129813,-0.311164395,-0.390122877,-0.473037307,0.072071861,-0.0800618,2.693721774,2.410479631,-0.434276208,1.051397197,0.012095847,-0.111095824,0.365731822,0.05897718,0.734245,0.213307262,0.322821375,0.143279561,0.131725023,-0.590673961,-0.505790709,-0.547736368,-0.179753157,-0.393505409,2.318926706,0.848313642,-0.63358,0.81482061,-0.469360037,0.133079142,-0.491049319,0.075567972,1.160628426,0.517308022,0.187244824,-0.036104456,0.625091715,0.146055901,0.233094025,0
0.255457583,0.464751045,1.255886047,1.452164752,1.263233096,1.789760786,1.659032433,-0.077516367,-0.217585348,0.313204817,0.276907543,1.24455608,0.392347635,0.712903503,-0.325652424,1.296942845,0.413243997,-0.235352128,1.136906229,1.099240527,0.59433172,0.419872411,0.472216772,0.284431474,0.05222842,0.143279561,0.261443073,-0.717747505,-0.470884252,0.137388883,-0.50765736,-0.311859678,-0.631998383,-0.060254293,-0.234376901,-0.548454249,0.009516208,0.298837707,0.573641113,0.827704764,0.02314984,0.614565863,0.12739689,0.22744233,-0.188382469,0.093209602,0.08981363,0
-0.697077088,-1.339505765,-1.428913793,-0.597352789,-0.928042134,-0.383462419,-0.684985884,-0.8936887,-1.003377091,-0.796784892,-0.723638087,-1.086463517,-0.354962503,-0.595489247,-0.929527264,-1.375545442,-0.222396157,-0.703260974,-1.000233497,-0.708195091,2.270730971,1.791274288,-0.182853798,1.778039911,-2.924294093,1.334971195,1.147849747,-1.395473074,-0.261445511,-0.974036523,3.825362464,2.235487136,-1.333208305,-1.318271434,2.515688891,0.337091813,1.512196841,-0.322756912,-2.620430183,-0.582551722,-0.789334865,-0.682205354,0.12739689,-0.101991153,1.049513028,0.251748498,-0.411667753,0
-0.697077088,-1.539978744,-1.031165669,-0.374579143,-0.715296966,-0.124745371,-0.684985884,-0.8936887,-0.479515929,-0.935533606,-0.445708746,-1.086463517,-0.781996868,-0.912675368,-0.929527264,-1.375545442,-0.858036311,-1.288147031,0.349538962,-0.579092547,1.661131244,3.595750442,-2.148065506,1.209046221,-5.156685977,0.366721742,-0.397957013,0.002335911,0.017806143,-0.974036523,-0.343705259,-0.703759188,-1.333208305,-1.318271434,-0.899715399,-1.80686181,-0.287717323,0.091639501,0.7865792,-0.582551722,-0.870583335,-0.714624635,-0.111994848,-0.629084726,-0.259119354,-0.551515242,-0.411667753,0
0.62754144,1.427021344,0.84819422,0.427405982,0.284605324,0.806636003,0.833298708,-0.8936887,-0.950990975,0.03570739,0.165735806,2.348723257,1.193037069,1.664461866,-0.43544785,-0.039301298,1.896404358,0.349533929,1.924273497,0.227798354,0.365731822,-0.013201866,-0.182853798,-6.54E-05,-0.55660573,-0.080162621,0.391161123,-1.310757378,0.017806143,0.852964145,0.394079198,0.733205681,-0.75860573,-0.47959334,1.140655995,-0.187244671,-0.205152453,0.133079142,-1.555739751,0.26360217,2.216858542,0.971177948,0.546332431,0.069314258,0.483617944,0.230609979,0.233094025,0
-0.697077088,-1.499884148,-1.57806934,-1.265673726,-1.247159886,-1.159613564,-1.21771732,-0.8936887,-0.74144651,-0.935533606,-1.001567429,-1.086463517,-1.315789824,-1.30915802,-0.380550137,-0.262008656,-0.858036311,-1.288147031,-1.900081803,-1.224605268,-3.444266477,-0.013201866,-2.148065506,-3.556275937,-0.083068058,-3.953160433,0.164154536,2.840311727,-1.134106931,-0.974036523,-1.877828494,-1.78148284,3.039614682,5.321263474,-0.899715399,-1.80686181,-1.8894758,-0.529955118,-3.472182528,-0.582551722,-0.870583335,-0.714624635,0.187244824,0.24061967,2.499619181,0.970458161,-0.411667753,0
0.121507395,0.678588889,0.062641674,-0.151805497,-0.417453731,0.133971677,-0.045708161,-0.8936887,-1.003377091,-0.103041324,0.054564069,1.735297048,0.605864817,0.990441359,-0.545243275,-0.484716013,0.625124049,-0.235352128,1.024425191,-0.256336187,0.97533155,0.564230503,1.127287341,0.568928319,-0.083068058,0.366721742,0.185774211,-1.353115226,0.366870711,1.14223925,1.096731061,1.027130314,-0.78782281,-0.339813658,0.564029297,-0.047421608,-0.684028699,0.506035914,0.14776494,0.451636368,-0.139347101,0.290373059,0.247092759,0.02978224,-0.117645583,-0.075898554,-0.411667753,0
-0.697077088,-1.459789552,-1.329476762,-1.132009539,-0.991865684,-1.004383335,-0.951351602,-0.8936887,-0.636674278,-0.449913108,-0.612466351,-0.227666823,-1.155651937,-0.912675368,-0.929527264,-0.70742337,-0.858036311,-1.288147031,-1.562638688,-1.014813634,-1.920267157,-1.240245651,-2.148065506,-2.133791711,1.608137915,-1.42081571,-0.527675063,0.298840847,0.26215134,1.233589284,-0.9878028,0.031052393,-1.333208305,0.918203483,-0.899715399,-1.80686181,-0.518898959,-0.447075836,0.14776494,-0.582551722,-0.870583335,-0.714624635,-0.351386586,-0.246941886,-1.037225095,-0.477530424,-0.411667753,0
1.371709152,1.039440251,1.156449016,1.006617461,1.178135029,0.340945316,0.460386703,2.098943186,1.982631531,0.382579174,0.221321674,-0.350352065,0.872761295,0.554310442,0.497813266,0.851528131,0.201363946,1.402328831,1.024425191,1.050827073,-0.091467974,-0.013201866,0.406709715,0.355555685,0.525766092,0.366721742,-0.052042214,0.849492871,0.017806143,-0.547736368,-0.086066242,-0.344517971,0.020516406,0.219305071,0.164826198,0.022489923,0.372801636,0.008760218,0.999517286,-0.206483326,0.754386074,-0.066239026,-0.171842782,0.095668937,0.554354829,0.029794044,0.018173432,0
-0.697077088,-1.259316573,-1.428913793,-1.04290008,-1.076963752,-0.900896515,-0.951351602,-0.8936887,-0.846218742,-0.727410536,-0.723638087,-1.086463517,-1.155651937,-1.190213224,-0.874629551,-1.375545442,-0.222396157,-1.17116982,-1.337676612,-1.014813634,-0.396267838,-0.013201866,-2.148065506,-0.711307485,-1.774274031,-0.750489165,-0.873589862,-0.548316113,0.26215134,-0.974036523,-1.09320058,-1.209962722,-0.914430157,-1.318271434,1.051944195,-0.898011905,-0.370282193,-0.778592966,0.573641113,-0.582551722,-0.870583335,-0.714624635,-0.710474193,-0.655439405,-0.71890911,-0.710054138,-0.483307951,0
-0.429176712,-0.176762487,-1.060996778,-0.998345351,-1.034414718,-0.900896515,-0.898078459,-0.757659978,-0.846218742,-0.727410536,-0.834809824,-0.963778275,-0.888755459,-0.952323633,-0.325652424,-0.930130727,-0.64615626,-0.820238186,-0.775271421,-0.96640018,-0.320067872,-0.374097097,-0.510389083,-0.426810639,-0.083068058,-0.452566257,-0.66820295,-0.463600417,-0.366164882,-0.730436434,-0.61305514,-0.752746627,0.410077473,-0.339813658,-0.190021001,0.418655266,-1.427112529,-0.198437988,-0.278111232,-0.582551722,-0.626837924,-0.617366794,-0.111994848,-0.457779315,0.377512616,-0.22386819,-0.483307951,0
-0.607776963,0.98598079,-0.136232388,-0.01814131,-0.055786945,-0.383462419,-0.525166454,1.010713409,0.830136975,-0.449913108,-0.556880482,-0.227666823,0.125451157,0.038882995,0.003733852,-0.262008656,-0.434276208,-0.118374917,-0.100385191,0.01800672,0.060931958,0.347693365,0.472216772,0.568928319,0.728710809,0.515683196,0.131725023,1.018924263,-0.680322993,-0.273686267,0.031042402,-0.066922484,0.088689592,-0.339813658,-0.411800501,-0.222200436,-0.155613532,0.298837707,-0.916925492,0.075567972,0.429392192,0.257953778,0.306940693,0.253797009,0.165301959,0.283456278,0.233094025,0
1.133575484,0.892426733,0.768644595,-0.151805497,-0.119610496,-0.590436058,-0.711622456,1.010713409,1.03968144,-0.588661822,-0.612466351,-0.473037307,-0.51510039,-0.555840982,-0.380550137,-0.262008656,-0.222396157,-0.586283763,1.586830382,-0.111095824,-0.16766794,0.99730478,0.275695601,0.355555685,0.931655526,0.292241015,-0.635773438,1.908439071,-0.71522945,-0.562961373,-1.175176631,-1.160975283,-0.846256971,-0.200033975,-0.367444601,-0.338719655,-1.526190372,0.38171699,0.7865792,-0.018449127,0.429392192,0.193115217,0.007701021,-0.260119225,0.059196631,-0.202729671,-0.626588346,0
-0.674752057,-0.738086828,-0.384824966,-0.686462247,-0.545100832,-0.642179467,-0.684985884,-0.349573812,-0.060427,-0.519287465,-0.445708746,-0.104981581,-0.51510039,-0.397247921,-0.270754712,-0.484716013,-0.434276208,-0.001397706,-0.21286623,-0.643643819,-0.777267668,-0.157559958,-0.77241731,-0.711307485,-0.421309253,-0.750489165,-0.7114423,0.595345783,0.15743197,0.091713866,0.382368333,0.080039832,-0.145047048,-0.269923817,-0.101309201,2.282962765,-0.452847063,-0.778592966,-0.278111232,-0.72357737,-0.545589453,-0.682205354,-0.41123452,-0.418247297,-0.294487797,-0.392976346,-0.626588346,0
0.716841565,0.130629414,0.887969032,1.006617461,0.646272109,1.272326689,0.913208423,-0.349573812,-0.322357581,0.24383046,0.554836884,1.85798229,1.246416365,1.426572275,-0.325652424,0.183406059,2.955804615,-0.001397706,0.799463115,0.728070713,0.670531686,0.564230503,0.144681487,0.426679896,0.05222842,0.366721742,0.628977547,-0.548316113,-0.052006771,0.792064122,0.288681418,0.52092678,-0.495652009,0.219305071,1.406791394,-0.478542717,-0.238178401,0.547475555,-1.129863578,1.579841557,1.323125367,1.651982837,0.546332431,0.411925081,0.448249501,0.378579615,1.164416595,0
1.163342192,1.574034862,0.828306813,0.471960711,0.624997592,-0.124745371,-0.045708161,1.826885742,1.615928718,-0.241790038,-0.334537009,-0.473037307,0.072071861,-0.0800618,-0.380550137,0.406113416,-0.222396157,-0.001397706,0.686982076,0.534416896,-0.243867906,-0.301918051,0.472216772,0.213307262,0.525766092,0.143279561,-0.138520914,0.891850719,-0.680322993,-0.47161134,-0.554500818,-0.654771749,-0.631998383,-0.060254293,-0.4561564,-0.641669624,-0.040022714,0.05019986,-0.065173146,0.357619269,0.916883015,0.646985143,0.067548955,0.161555634,-0.117645583,0.124917381,0.304734223,0
-0.5631269,0.143994279,0.420614986,0.204632336,0.412252424,0.340945316,0.673479277,-0.213545089,-0.217585348,-0.033666967,-0.001021799,-0.350352065,0.766002704,0.475013912,0.662506404,0.183406059,-0.434276208,0.583488351,-0.100385191,0.130971446,-0.16766794,-0.374097097,0.144681487,-0.213438005,-0.286012775,-0.303604802,-0.019612701,-0.421242569,-0.331258425,-0.532511362,0.53460957,0.080039832,0.848333675,0.009635548,-0.5005123,0.640041782,0.80213896,-0.405636194,-0.065173146,-0.629560271,0.185646781,-0.617366794,-0.291538651,0.04295958,-0.259119354,-0.001913735,-0.340027556,0
-0.45894342,0.999345655,0.748757189,0.51651544,0.77391921,-0.124745371,0.114111269,1.69085702,1.615928718,0.03570739,0.054564069,-0.104981581,0.766002704,0.554310442,0.662506404,0.851528131,-0.434276208,-0.118374917,-0.21286623,0.598968169,-0.396267838,-0.662813281,0.341202658,-0.071189583,0.255173136,-0.080162621,0.196584048,0.722419327,-0.470884252,0.259188927,0.031042402,-0.017935046,0.371121367,0.009635548,-0.5448682,-0.094029296,0.092081078,0.133079142,-0.491049319,0.451636368,1.89186466,1.10085507,0.306940693,0.280151687,0.377512616,0.368010356,1.092776397,0
1.312175735,1.106264577,1.355323078,1.273945836,1.220684063,1.427556918,1.472576431,0.058512355,0.096731349,0.24383046,0.388079279,1.24455608,0.445726931,0.752551768,-0.160959286,1.296942845,-0.434276208,0.934419986,0.349538962,1.002413619,0.137131924,-0.013201866,0.144681487,-6.54E-05,-0.488957492,-0.080162621,0.077675836,-0.675389657,-0.435977795,0.091713866,-0.437392174,-0.213884801,-0.602781303,0.079525389,-0.63358,-0.350371577,0.273723792,-0.156998347,0.14776494,-0.159474776,0.10439831,-0.033819746,-0.171842782,0.108846276,-0.577435339,-0.054760034,-0.340027556,0
-0.652427026,-1.179127382,-1.309589356,-0.597352789,-0.928042134,-0.383462419,-0.791532172,-0.8936887,-0.74144651,-0.658036179,-0.556880482,-0.350352065,-1.048893346,-0.873027103,-0.655038701,-0.70742337,-0.64615626,-0.586283763,-0.775271421,-0.740470727,2.270730971,3.595750442,-2.148065506,1.778039911,-0.083068058,1.632894104,2.12073512,-0.336526873,0.331964254,0.913864167,0.218416232,-0.132239069,0.010777379,0.708533959,-0.056953302,0.581782172,1.710352529,1.417708022,-0.065173146,-0.582551722,-0.708086394,-0.649786074,1.264507645,0.649117189,0.731197043,0.769642226,-0.411667753,0
-0.697077088,-0.557661147,-0.663248653,-0.641907518,-0.35363018,-0.693922877,-0.605076169,0.058512355,0.35866193,-0.172415681,-0.334537009,-0.718407791,-0.354962503,-0.516192717,0.003733852,-0.262008656,-0.64615626,-0.118374917,-0.662790382,-0.498403457,-0.853467634,-0.157559958,-0.444882026,-0.497934851,1.202248481,-0.303604802,-0.560104576,1.273071351,-0.086913227,-0.532511362,-0.015801056,-0.311859678,0.809377568,0.219305071,-0.5005123,0.278832204,0.422340558,-0.488515477,0.14776494,-0.676568821,-0.464340983,-0.714624635,-0.471082455,-0.312828582,0.094565074,-0.192160411,-0.483307951,0
0.508474605,0.090534818,0.52999572,0.872953273,0.369703391,1.065353051,0.56693299,-0.077516367,-0.269971464,0.313204817,0.388079279,1.367241322,1.29979566,1.38692401,0.113529277,-0.484716013,1.048884152,0.232556717,0.574501038,0.728070713,1.280131414,1.358200011,0.537723829,1.066797798,0.119876659,1.037048287,0.83436446,0.637703631,0.366870711,0.365763966,1.061598468,0.91282629,-0.174264128,-0.759152705,0.785808796,-0.396979264,-0.254691375,1.003311609,0.999517286,1.438815908,0.185646781,1.10085507,0.606180366,0.464634438,-0.117645583,0.357441096,0.662935211,0
-0.637543671,1.012710521,-0.325162748,-0.240914956,-0.332355664,0.030484858,0.060838126,-0.8936887,-1.003377091,-0.241790038,0.110149938,1.121870838,0.766002704,0.911144829,-0.545243275,-0.039301298,-0.010516105,0.232556717,0.237057923,-0.304749641,0.289531856,-0.085380912,-2.148065506,-0.071189583,-1.368384597,-0.229124075,0.218203723,-1.353115226,0.297057797,1.020439206,1.471478722,1.56599214,-0.593042276,0.079525389,-0.056953302,0.44195911,0.05905513,-0.156998347,-0.703987405,-0.394517524,0.266895251,-0.195916148,0.067548955,-0.141523171,0.059196631,-0.065329294,-0.411667753,0
-0.697077088,-1.139032786,-1.498519715,-0.998345351,-1.098238268,-0.952639925,-1.084534461,-0.485602534,-0.689060394,-0.866159249,-0.890395692,-1.086463517,-1.102272642,-1.150564959,-0.655038701,-1.375545442,-0.858036311,-1.17116982,-1.562638688,-0.96640018,0.670531686,1.213841919,0.668737943,1.066797798,-1.774274031,0.888086832,0.304682423,0.891850719,-0.610510079,-0.974036523,-0.460813903,-0.801734065,0.663292168,-1.318271434,-0.899715399,-1.026183045,-0.353769219,1.003311609,0.999517286,-0.535543172,-0.870583335,-0.682205354,0.486484497,0.451457099,-0.435961568,0.272887018,-0.411667753,0
0.061973978,1.026075386,-0.166063498,-0.463688601,-0.438728248,-0.486949238,-0.445256738,0.194541077,0.253889697,-0.311164395,-0.278951141,0.140388903,0.018692566,-0.040413535,-0.545243275,-0.262008656,0.8370041,-0.586283763,0.574501038,-0.417714367,0.060931958,0.131156226,0.341202658,0.284431474,-0.421309253,0.217760288,0.077675836,1.018924263,-0.052006771,0.304863944,0.15986191,0.145356417,-0.719649623,-0.269923817,1.051944195,-0.525150405,-0.337256245,0.340277348,-0.065173146,-0.206483326,0.348143722,-0.066239026,0.187244824,0.016604901,0.30677573,0.019224784,-0.268387358,0
0.285224292,1.092899712,0.629432751,0.471960711,0.135683706,0.858379412,0.620206133,-0.8936887,-1.003377091,0.868199672,0.943937963,1.121870838,1.139657773,1.22833095,-0.051163861,0.406113416,0.8370041,0.46651114,0.686982076,0.437589988,1.280131414,0.852946688,-0.182853798,0.853425164,-0.218364536,0.888086832,0.780315272,-1.353115226,1.414064414,0.792064122,0.628296485,0.798522266,-0.359305636,0.079525389,0.430961597,0.185616829,0.14162,0.506035914,-1.555739751,1.626850106,1.973113131,1.943756361,0.725876234,0.280151687,0.412881058,0.378579615,1.092776397,0
-0.697077088,-1.09893819,-1.150490106,-0.864681164,-0.906767617,-0.693922877,-0.711622456,-0.8936887,-0.898604858,-0.796784892,-0.890395692,-0.473037307,-0.888755459,-0.793730573,-0.819731839,-1.152838084,-0.434276208,-0.469306551,-0.100385191,-0.901848907,-0.091467974,-0.157559958,-2.148065506,-0.426810639,1.608137915,-0.527046984,-1.0573571,-1.05661029,-0.854855277,0.335313955,-0.378837852,-0.034264192,-0.943647237,-0.898932387,0.031758498,0.94299175,-0.122587584,-0.985791172,-0.916925492,-0.676568821,-0.789334865,-0.747043915,-0.710474193,-1.156178299,-0.612803782,-1.079978229,-0.554948149,0
2.640515101,1.427021344,1.285717157,1.942266773,1.646174399,2.56591193,2.511402731,-0.8936887,-0.950990975,1.56194324,1.666554251,2.348723257,3.00793312,2.69531676,0.827199542,0.406113416,4.862725078,1.168374408,0.46202,1.664064158,0.518131754,0.131156226,-0.248360855,0.142183051,0.390469614,0.217760288,1.234328446,-1.353115226,0.192338427,0.670264078,1.588587365,1.337384092,0.400338447,-0.339813658,1.939062193,-0.396979264,1.314041153,0.423156631,-1.981615924,2.425995448,3.110591717,2.819076933,0.845572103,0.741358564,0.978776143,0.790780745,3.170342129,1
-0.101742919,0.117264548,0.510108314,-0.151805497,-0.034512428,-0.17648878,-0.098981305,-0.077516367,0.044345233,0.105081746,0.110149938,-0.473037307,-0.194824617,-0.238654861,2.089846934,0.628820773,-0.64615626,1.402328831,0.799463115,-0.078820188,-0.243867906,-0.374097097,0.013667373,-0.355686428,-0.015419819,-0.229124075,0.066865998,-0.040021937,0.0527126,-0.395486312,-0.378837852,-0.442492848,2.503968213,0.219305071,-0.7666477,1.245941719,-0.073048662,0.008760218,-0.065173146,-0.112466227,0.266895251,0.063438096,0.007701021,-0.036104456,-0.117645583,-0.065329294,-0.411667753,0
-0.220809752,1.119629443,0.559826829,0.51651544,0.816468244,0.030484858,0.167384413,1.418799576,1.668314834,0.313204817,0.221321674,-0.841093033,-0.194824617,-0.436896186,0.058631564,-0.262008656,-0.434276208,0.115579506,0.124576885,0.631243805,-0.16766794,0.275514319,0.210188544,0.142183051,0.864007287,0.217760288,-0.062852051,0.891850719,-0.366164882,-0.791336457,-0.683320326,-0.899708943,-0.018439701,-0.47959334,-0.5892241,-0.699929233,0.653522194,0.257398066,0.7865792,0.686679116,-0.058098631,0.290373059,0.187244824,0.187910312,0.023828188,0.050932563,-0.268387358,0
-0.697077088,-1.459789552,-1.428913793,-1.132009539,-1.140787302,-1.004383335,-0.951351602,-0.8936887,-1.003377091,-0.727410536,-0.834809824,-1.086463517,-1.155651937,-1.190213224,-0.764834126,-0.70742337,-0.858036311,0.232556717,-1.562638688,-1.063227088,-0.9296676,-1.240245651,-0.182853798,-1.209176964,1.608137915,-0.676008438,-2.095101498,-1.395473074,0.017806143,-0.974036523,-0.788718106,-1.014012967,-0.184003155,1.617101894,-0.899715399,4.461872153,1.198450335,-2.477618258,-1.342801664,-0.629560271,-0.870583335,-0.747043915,-2.68545603,-2.104946731,-0.046908698,-1.671856775,-0.411667753,0
-0.697077088,-1.19917468,-1.329476762,-0.909235893,-0.970591168,-0.900896515,-0.951351602,-0.485602534,-0.584288161,-0.449913108,-0.612466351,-0.718407791,-0.781996868,-0.912675368,-0.545243275,-1.152838084,-0.434276208,-0.469306551,-1.45015765,-0.917986726,-0.015268008,3.595750442,0.406709715,0.213307262,1.608137915,-0.080162621,-0.333097988,1.442502743,1.204625674,-0.136661217,1.143574519,0.341306172,0.721726328,-0.47959334,0.430961597,2.154791624,0.488392454,-0.737153325,0.14776494,-0.582551722,-0.789334865,-0.714624635,-0.94986593,-0.101991153,-0.365224682,-0.149883372,-0.411667753,0
0.047090624,0.157359144,-0.275444232,-0.240914956,-0.438728248,0.030484858,-0.072344733,-0.8936887,-1.003377091,-0.311164395,-0.278951141,0.385759387,0.232209748,0.316420851,-0.655038701,-0.70742337,1.260764203,0.115579506,0.349538962,-0.353163095,0.59433172,0.203335272,-0.182853798,0.213307262,0.05222842,0.217760288,-0.008802864,-1.310757378,0.227244884,1.401064345,0.558031299,0.896497144,-0.855995997,-0.339813658,1.229367795,0.558478329,-0.403308141,0.05019986,-0.491049319,-0.441526073,-0.220595571,-0.35801255,0.12739689,-0.207409868,0.094565074,-0.118175593,-0.483307951,0
-0.205926398,0.70531862,-0.116344982,-0.330024414,-0.247257596,-0.435205829,-0.445256738,0.466598521,0.568206394,0.105081746,-0.001021799,-0.595722549,-0.354962503,-0.436896186,-0.325652424,-0.262008656,-0.434276208,-0.001397706,0.574501038,-0.191784915,-0.396267838,-0.157559958,0.07917443,-0.213438005,0.593414331,0.068798833,-0.516865226,1.103639959,0.0527126,-0.623861395,-0.226596615,-0.507809433,-0.398261742,-0.339813658,-0.4561564,-0.05907353,-0.337256245,-0.198437988,0.573641113,-0.535543172,-0.220595571,-0.455270391,-0.171842782,-0.246941886,-0.294487797,-0.287283749,-0.698228544,0
0.478707897,0.531575371,1.186280126,1.140281648,1.135585996,1.375813509,1.366030144,-0.077516367,0.096731349,1.284445812,1.221867304,0.63112987,1.620071434,1.466220541,-0.215856999,0.183406059,0.8370041,0.232556717,0.686982076,1.131516163,0.137131924,0.05897718,-0.051839684,-0.071189583,0.390469614,0.068798833,0.347921773,-0.505958265,0.0527126,0.04603885,0.53460957,0.341306172,-0.476173956,-0.339813658,0.253537998,-0.187244671,0.38931461,0.091639501,-0.703987405,0.545653467,0.510640663,0.614565863,0.187244824,0.161555634,-0.223750911,0.093209602,0.018173432,0
0.597774731,1.226548365,0.868081626,0.160077607,0.050585639,0.082228268,0.007564982,0.194541077,0.044345233,0.174456103,0.110149938,0.140388903,0.018692566,0.07853126,1.815358371,0.851528131,-0.434276208,0.46651114,0.574501038,0.211660536,0.518131754,0.275514319,0.93076617,0.64005253,0.390469614,0.664644651,0.229013561,-0.082379785,-0.086913227,-0.212786245,-0.577922547,-0.475151141,1.082070315,-0.060254293,-0.5448682,0.407003344,-0.948236283,0.754673761,1.212455372,1.20377316,0.185646781,0.906339387,0.426636562,0.266974348,0.200670402,0.272887018,0.519654816,0
-0.250576461,0.758778081,0.589657939,0.471960711,0.624997592,-0.073001961,0.007564982,1.554828298,1.458770369,-0.241790038,-0.278951141,-0.104981581,-0.141445321,-0.119710065,0.717404117,1.074235488,-0.64615626,0.46651114,0.574501038,0.486003442,0.060931958,0.05897718,0.406709715,0.355555685,0.593414331,0.292241015,0.207393886,0.764777175,-0.540697166,-0.349811295,-0.648187733,-0.622113457,0.575640927,0.289194913,-0.811003599,0.022489923,0.752600038,0.298837707,0.573641113,0.827704764,0.10439831,0.646985143,0.12739689,0.280151687,-0.259119354,0.18833294,0.448014618,0
-0.66731038,-0.751451693,-0.633417544,-0.062696039,-0.22598308,0.237458497,0.194020985,-0.8936887,-0.950990975,-0.588661822,-0.556880482,2.594093741,0.018692566,0.673255238,-0.764834126,0.183406059,0.625124049,-0.118374917,0.349538962,-0.304749641,1.661131244,1.141662873,4.402640189,1.209046221,1.608137915,1.111529014,0.920843159,-1.014252442,-0.226539055,3.228065013,1.295815756,1.908904211,-0.846256971,0.568754277,1.051944195,-0.047421608,0.620496246,1.210509815,-0.703987405,0.26360217,-0.139347101,0.160695937,0.965267972,0.280151687,0.094565074,0.283456278,-0.125106963,0
-0.697077088,-1.09893819,-1.448801199,-0.820126435,-0.991865684,-0.642179467,-0.871441887,-0.8936887,-0.846218742,-0.588661822,-0.501294614,-0.227666823,-1.048893346,-0.833378838,-0.764834126,-0.70742337,-0.64615626,-1.054192608,-1.45015765,-0.901848907,1.127731482,1.791274288,4.402640189,0.711176742,-0.083068058,0.515683196,1.90453837,-0.548316113,4.381113241,2.025289573,-0.004090192,1.157763484,0.867811728,2.316000306,0.430961597,0.104053376,0.455366506,1.086190891,-0.278111232,-0.535543172,-0.789334865,-0.649786074,0.965267972,1.347516173,0.554354829,1.266397434,-0.411667753,0
2.190293635,1.012710521,1.444816406,2.254149877,1.858919567,2.721142159,2.511402731,-0.349573812,-0.479515929,1.978189381,1.777725988,-0.595722549,0.125451157,-0.119710065,3.297596614,0.851528131,-0.64615626,1.753260466,-0.325347268,2.05137179,0.518131754,0.203335272,0.275695601,0.213307262,0.593414331,0.441202469,1.050561209,-1.098968138,0.017806143,-0.776111451,-0.812139835,-0.916038089,2.60135848,-0.269923817,-0.7666477,-0.280460046,1.297528179,0.423156631,-0.703987405,2.755055295,0.998131485,2.300368446,0.785724169,0.701826546,-0.223750911,0.526549252,1.809178374,1
